PhotoID,UserID,Latitude,Longitude,Accuracy
7817981064,70221037@N00,-122.482334,37.770166,16.0
5065429991,95756589@N00,-122.392501,37.768,16.0
3540606463,66737497@N00,-122.437359,37.77506500000001,16.0
3320751864,48600099091@N01,-122.433006,37.730555,15.0
2732944317,51035749109@N01,-122.418186,37.802214,16.0
2194521840,49503204666@N01,-122.397163,37.77782,15.0
2244201660,23773145@N00,-122.430417,37.808563,14.0
373822705,70584662@N00,-122.431898,37.770485,16.0
8085122936,40129915@N08,-122.407114,37.807088,16.0
6550787717,8316084@N08,-122.422703,37.776796,16.0
5769325704,20721230@N00,-122.384167,37.793333,16.0
6105834684,44124466908@N01,-122.401074,37.78357000000001,15.0
4767024435,44124466908@N01,-122.416834,37.779166,16.0
6107621168,26027380@N00,-122.448913,37.805038,16.0
9013972863,96157623@N08,-122.478128,37.813583,16.0
5028069139,27933068@N03,-122.500198,37.785625,15.0
427738888,81666000@N00,-122.4075,37.78452,15.0
235403256,75964373@N00,-122.471366,37.760871,15.0
4440257326,21442511@N08,-122.412596,37.791905,16.0
6818301475,44124466908@N01,-122.416001,37.736833,16.0
142774753,51035600360@N01,-122.437793,37.775277,16.0
484559106,86978716@N00,-122.41441,37.772648,14.0
3527870422,33328641@N00,-122.397501,37.78752100000001,15.0
3030202788,27346223@N00,-122.441403,37.783875,15.0
5517841742,27109792@N00,-122.415817,37.73994,16.0
10506603075,9751269@N07,-122.41996,37.768192,16.0
4939508103,55716492@N00,-122.398767,37.763912,16.0
4616819176,7770838@N06,-122.397566,37.789868,16.0
2623736236,98479051@N00,-122.413369,37.780034,16.0
3450850636,35483578@N03,-122.419624,37.779466,12.0
9452515887,44124466908@N01,-122.401167,37.784833,16.0
5426221738,48820542@N07,-122.446548,37.754896,16.0
7866321154,44124430429@N01,-122.412452,37.751628,16.0
4380880356,9065629@N02,-122.433743,37.771732,15.0
2258978312,23004521@N02,-122.44812,37.790251,7.0
2993208280,44124473616@N01,-122.420573,37.749072,16.0
5700678644,34338244@N00,-122.44058,37.800432,16.0
3315816379,35694213@N04,-122.405296,37.798038,15.0
4728617566,86482394@N00,-122.400167,37.785333,16.0
8871223199,36791303@N00,-122.428138,37.785316,16.0
9737861268,37377809@N00,-122.412,37.75483300000001,16.0
3067072603,78317199@N00,-122.40098799999998,37.783638,15.0
2560635176,48600099091@N01,-122.424895,37.751062,15.0
5500716176,74135127@N00,-122.389197,37.791218,15.0
10031344414,26216388@N02,-122.412859,37.77283,16.0
3664865141,44124466908@N01,-122.47953400000002,37.813038,12.0
3268097161,62614925@N00,-122.499189,37.785321,16.0
4701321208,44124466908@N01,-122.402865,37.785232,15.0
6118731090,77179348@N00,-122.414967,37.803883,16.0
2500721815,57085156@N00,-122.401803,37.784473,16.0
3632070223,8978104@N08,-122.404818,37.801951,14.0
4354411641,55716492@N00,-122.419559,37.797475,16.0
493115579,31859734@N00,-122.419452,37.801107,16.0
4733687434,44124466908@N01,-122.406599,37.785919,16.0
6218443159,74135127@N00,-122.42031,37.775417,16.0
3245830897,46327697@N00,-122.474373,37.76187,16.0
4377604365,50751757@N00,-122.453167,37.7815,16.0
3291529239,94329335@N00,-122.38688,37.7598,14.0
4432687536,91716420@N00,-122.39527,37.759259,16.0
4990446907,27109792@N00,-122.438936,37.743755,16.0
1769126013,96698945@N00,-122.41348700000002,37.795474,13.0
4318049552,49503048699@N01,-122.393959,37.795341,16.0
4767663464,44124466908@N01,-122.416834,37.779166,16.0
5378149025,22323031@N03,-122.466781,37.770236,16.0
3052537188,54001099@N00,-122.408294,37.789709,9.0
159852082,98601772@N00,-122.395758,37.794986,16.0
2362937079,51051043@N00,-122.426834,37.759722,14.0
2086334495,81755678@N00,-122.399414,37.787387,15.0
276469482,51035555243@N01,-122.40765,37.80045,16.0
5221007803,57894430@N00,-122.40278,37.795271,14.0
362776282,92544710@N00,-122.392646,37.782316,16.0
3796831588,10011817@N00,-122.434371,37.763206,15.0
13650466613,44109449@N03,-122.433722,37.77639600000001,15.0
383492281,50457550@N00,-122.43045,37.785338,16.0
3339879255,25007843@N00,-122.416001,37.808,16.0
5403867275,44124466908@N01,-122.404518,37.786885,16.0
6714338113,51035555243@N01,-122.398176,37.785369,16.0
6670738335,98089007@N00,-122.422156,37.76644,16.0
191039698,41057695@N00,-122.416089,37.809584,16.0
4785453492,42614915@N00,-122.434891,37.761414,16.0
375200702,79562087@N00,-122.402983,37.784147,16.0
7135711227,22751315@N05,-122.402,37.78177,16.0
3269348823,66471017@N00,-122.4253,37.810647,16.0
3007499644,81755678@N00,-122.421147,37.798858,16.0
13069195654,41894176272@N01,-122.356153,37.815642,16.0
3078766050,57303721@N00,-122.404,37.790666,16.0
9195098664,39120591@N07,-122.394851,37.794445,16.0
9729906836,17559409@N00,-122.415501,37.794833,16.0
6822401316,70323761@N00,-122.420862,37.761586,16.0
4699382263,77716109@N00,-122.477002,37.810447,13.0
3904209027,44124466908@N01,-122.418578,37.779301,16.0
9479999357,22944806@N00,-122.39,37.778833,16.0
2379342392,40463436@N00,-122.420396,37.7795,14.0
5070687048,31624444@N04,-122.442702,37.772326,16.0
8298629467,11640161@N03,-122.401112,37.774919,16.0
4432743889,12734746@N00,-122.400489,37.78533400000001,16.0
2926646420,27571964@N06,-122.503223,37.733457,12.0
563258926,35034347485@N01,-122.416587,37.778774,15.0
982324527,17065592@N00,-122.44135,37.753677,16.0
264745739,47393970@N00,-122.391504,37.760418,15.0
175314517,99357189@N00,-122.43026100000002,37.775972,16.0
7887759758,44048128@N00,-122.410268,37.786216,14.0
5505084139,61538634@N00,-122.395683,37.773933,15.0
5383547352,8749778@N06,-122.445974,37.811207,13.0
10430449176,88629109@N00,-122.388049,37.78959,16.0
2337178378,23466335@N00,-122.399543,37.787372,15.0
555585243,36330825967@N01,-122.430245,37.808639,15.0
2941269773,67961613@N00,-122.390731,37.761699,15.0
452721987,98601772@N00,-122.418803,37.802142,16.0
6158250058,22507475@N07,-122.393667,37.785667,16.0
208024155,38622686@N00,-122.389401,37.77827,16.0
6974424715,44124367601@N01,-122.4148,37.808669,16.0
5068970715,95284174@N00,-122.3923,37.78604,16.0
8215260411,98601772@N00,-122.419796,37.775689,16.0
6087764749,98758686@N00,-122.429929,37.785486,16.0
4858860107,25201018@N04,-122.386193,37.786894,14.0
289295125,27403767@N00,-122.430694,37.766422,15.0
4192135393,44124466908@N01,-122.400527,37.785236,16.0
3443408093,44124466908@N01,-122.418315,37.780026,15.0
5181010576,65802182@N00,-122.418912,37.76087800000001,16.0
6774672685,82847947@N00,-122.402243,37.785705,16.0
4524317587,79781814@N00,-122.407484,37.787996,16.0
8519772507,23748404@N00,-122.468084,37.771355,16.0
5228174958,44124466908@N01,-122.411497,37.779424,16.0
8283440478,54056245@N00,-122.394167,37.775833,16.0
2284757449,99232341@N00,-122.414721,37.808173,16.0
14541464,46936561@N00,-122.423036,37.826768,14.0
2733896631,43301585@N00,-122.477661,37.812489,16.0
5643507195,44124466908@N01,-122.427778,37.784686,15.0
4117498849,44124466908@N01,-122.408498,37.787843,16.0
6976675058,33008270@N00,-122.42546000000002,37.779941,10.0
3719162770,51035647214@N01,-122.461836,37.76976,16.0
1524628,51035596640@N01,-122.419624,37.77275,11.0
3075535482,82847947@N00,-122.41883,37.785041,15.0
3946534692,70323761@N00,-122.475843,37.808131,16.0
9148066464,89819035@N00,-122.4125,37.754166,16.0
6698777405,11981131@N03,-122.424064,37.761422,16.0
12065858195,97179825@N00,-122.419403,37.76229,16.0
2352672873,81851947@N00,-122.376301,37.740958,15.0
2921843986,55514420@N00,-122.418873,37.77962700000001,15.0
9340518240,51186333@N00,-122.414195,37.77788,16.0
10395713293,27359640@N03,-122.403834,37.783166,16.0
6975362547,60202180@N00,-122.396294,37.765218,16.0
3255431944,55514420@N00,-122.447605,37.802799,14.0
9550461412,10069023@N00,-122.412834,37.746833,16.0
2674512018,92238055@N00,-122.477678,37.81048300000001,16.0
453102762,99357189@N00,-122.467453,37.767025,16.0
2184143807,57505599@N00,-122.433121,37.784469,14.0
5702179499,72645106@N00,-122.414531,37.793262,16.0
237455501,10011817@N00,-122.409896,37.775112,15.0
1257781783,27496113@N00,-122.459106,37.798933,7.0
8164733602,44124466908@N01,-122.432799,37.764871,16.0
11640771994,34581217@N00,-122.43166399999998,37.795338,16.0
5403711906,44124466908@N01,-122.402619,37.788441,16.0
3759478468,45527691@N00,-122.4175,37.762166,16.0
10049973184,44124466908@N01,-122.419227,37.779331,16.0
3814398381,24122821@N05,-122.422778,37.826698,16.0
774940735,68601487@N00,-122.389411,37.77833,16.0
515178370,36330825967@N01,-122.426823,37.743036,16.0
8397090942,33106392@N08,-122.493149,37.726643,16.0
1459998562,73981568@N00,-122.400569,37.788742,14.0
1431202410,36330825967@N01,-122.49214,37.763632,16.0
537702286,35034357725@N01,-122.50597,37.733355,14.0
7689267386,19363548@N00,-122.390103,37.77819,16.0
10638134614,15545969@N06,-122.412694,37.771007,16.0
6879606141,29501028@N00,-122.394733,37.794745,14.0
7987239646,28393978@N07,-122.506527,37.73305,14.0
7138123021,43005015@N06,-122.402093,37.788678,15.0
8816860801,8093821@N05,-122.411384,37.810802,16.0
4057318962,79781814@N00,-122.430979,37.76787,16.0
366714586,53546415@N00,-122.503749,37.734077,15.0
9626986934,44124466908@N01,-122.407683,37.784694,16.0
6226468929,61685973@N00,-122.410001,37.8095,16.0
5140667079,58219165@N00,-122.422027,37.796763,9.0
4866620231,48496790@N00,-122.466489,37.769841,16.0
12145915673,34581217@N00,-122.427148,37.789694,16.0
8363550035,44124466908@N01,-122.420834,37.76300000000001,16.0
266491484,18684820@N00,-122.405773,37.802515,16.0
10152411416,44124466908@N01,-122.419227,37.779331,16.0
8993747912,29501028@N00,-122.479147,37.825022,15.0
3781385950,15439869@N03,-122.402436,37.784452,15.0
8534396359,7891030@N08,-122.435266,37.762928,16.0
2407060164,91821745@N00,-122.421448,37.807029,16.0
278045491,60318210@N00,-122.400569,37.784376,16.0
477281285,30335316@N00,-122.470779,37.776142,9.0
3757749542,44124466908@N01,-122.41826100000002,37.7795,16.0
6347808333,97203403@N00,-122.402104,37.782929,16.0
91478072,50457550@N00,-122.467828,37.76778,16.0
912943,85283091@N00,-122.40735,37.787742,16.0
3995968827,25479668@N00,-122.420059,37.745304,15.0
8010502575,57845051@N00,-122.468809,37.806858,16.0
212290965,18684820@N00,-122.424774,37.781298,10.0
10320897466,87989454@N00,-122.475274,37.809292,16.0
2830870407,23004521@N02,-122.44812,37.790251,7.0
2113618147,78174327@N00,-122.419967,37.780101,12.0
11070672926,22150661@N02,-122.413392,37.757902,16.0
6917600302,14913305@N00,-122.426539,37.760447,16.0
19571191,56553246@N00,-122.416405,37.809936,15.0
3228067106,44124466908@N01,-122.395216,37.796491,15.0
4742837735,10011817@N00,-122.418293,37.779517,15.0
2637048843,13248900@N07,-122.401471,37.792303,14.0
242140465,69284060@N00,-122.411255,37.809004,16.0
4704280817,9462200@N08,-122.390871,37.778287,15.0
2240402388,19121199@N00,-122.411652,37.743706,15.0
6305323208,10787737@N02,-122.409345,37.78775200000001,16.0
8064734152,39472722@N00,-122.452883,37.805308,16.0
2406973904,55514420@N00,-122.392416,37.794016,15.0
113222436,44124466908@N01,-122.416534,37.778781,15.0
8126953540,47448228@N07,-122.486228,37.710103,13.0
3729792798,44048128@N00,-122.416534,37.776413,12.0
211123048,71781509@N00,-122.476959,37.771112,8.0
5142024076,79781814@N00,-122.4295,37.767333,16.0
4678837167,21007190@N05,-122.401509,37.784182,16.0
9715748432,9751269@N07,-122.386193,37.713701,15.0
4274927135,75964373@N00,-122.4105,37.787,16.0
5825847684,88815727@N00,-122.421669,37.757832,16.0
4288143291,44124466908@N01,-122.401052,37.785936,16.0
2372448373,48889034752@N01,-122.415418,37.832903,12.0
4878435676,38956330@N00,-122.4075,37.78798,16.0
5242811877,21375941@N08,-122.398283,37.798928,12.0
2900228057,17065592@N00,-122.466555,37.770316,16.0
4073099999,44124466908@N01,-122.412661,37.750701,16.0
4704433608,42445822@N00,-122.433059,37.784179,15.0
4186138620,44124466908@N01,-122.41545,37.779067,16.0
5593938662,22659110@N00,-122.3985,37.787285,16.0
8506073309,34507951@N07,-122.407357,37.782665,16.0
8717975001,75775305@N00,-122.407083,37.780658,16.0
3032890511,73214668@N00,-122.418449,37.779385,16.0
9016086735,97150919@N04,-122.406262,37.802847,16.0
2726843737,33328641@N00,-122.441261,37.778369,15.0
7544617498,77179348@N00,-122.410073,37.809147,16.0
5671245457,40037997@N02,-122.410548,37.811405,16.0
5938014130,95389681@N00,-122.414506,37.786792,15.0
582153642,72661920@N00,-122.478075,37.818768,13.0
8168709555,61565201@N00,-122.446833,37.77,16.0
3039463130,23004521@N02,-122.44812,37.790251,7.0
6801926916,70323761@N00,-122.40681399999998,37.784747,16.0
8617863084,98282161@N00,-122.411233,37.764375,16.0
10092643603,85735042@N07,-122.4795,37.832333,16.0
5070145345,19452106@N00,-122.438249,37.806969,15.0
3676818827,47542344@N00,-122.409797,37.78268,16.0
5879100093,56946277@N00,-122.410392,37.782523,16.0
554194938,42445822@N00,-122.39986100000002,37.7651,15.0
4397627892,8107300@N03,-122.38726,37.773151,15.0
198878877,44124466908@N01,-122.434832,37.762152,16.0
7929980598,73994646@N00,-122.485209,37.787759,16.0
318241648,69024677@N00,-122.514451,37.780891,16.0
5651369269,9751269@N07,-122.501678,37.714618,13.0
1950850114,77721971@N00,-122.404947,37.80595200000001,14.0
5535304340,40494725@N00,-122.425,37.803667,16.0
4103051595,44124466908@N01,-122.401834,37.788666,16.0
4533759136,94246031@N00,-122.40557,37.78592800000001,16.0
9900401924,44124466908@N01,-122.421509,37.760982,16.0
6272488726,86672335@N00,-122.401667,37.788,16.0
3599460708,13334322@N00,-122.410429,37.78223,16.0
5871761227,81385701@N00,-122.387287,37.760927,16.0
8121200649,44124466908@N01,-122.389819,37.778262,15.0
3093992387,76608717@N00,-122.422762,37.801756,16.0
5199501634,29501028@N00,-122.418113,37.778476,15.0
2972685894,10011817@N00,-122.434646,37.760906,15.0
5478498236,61538634@N00,-122.472517,37.712166,14.0
4549683405,44124466908@N01,-122.419672,37.76286500000001,16.0
2263355089,23004521@N02,-122.44812,37.790251,7.0
4861989767,41259399@N07,-122.420051,37.779159,9.0
8183019877,56871759@N00,-122.403745,37.796525,15.0
3981995495,90784314@N00,-122.429494,37.714431,14.0
9689659216,28006064@N02,-122.406073,37.796141,16.0
3888585622,51035647214@N01,-122.42211299999998,37.745726,16.0
2948202934,79573010@N00,-122.392833,37.794333,13.0
2210353595,79172203@N00,-122.500573,37.784706,16.0
5605572664,34186459@N00,-122.429655,37.785067,16.0
3550056724,50815861@N00,-122.392716,37.766071,16.0
8115505593,16482030@N00,-122.392859,37.793304,16.0
8649366604,38331851@N00,-122.471881,37.782477,16.0
2438874142,51035555243@N01,-122.418664,37.78827800000001,16.0
7417231708,24500479@N05,-122.4248,37.77818,16.0
3274834195,51035555243@N01,-122.363062,37.823452,16.0
9213337756,30894945@N04,-122.410334,37.808499,16.0
6802052798,70323761@N00,-122.407678,37.782497,16.0
355574036,62978610@N00,-122.407575,37.798484,16.0
453103128,99357189@N00,-122.467453,37.767025,16.0
5569763409,35034354960@N01,-122.394665,37.789644,16.0
382360491,99357189@N00,-122.481819,37.765112,16.0
2926475940,40677764@N00,-122.417821,37.779195,14.0
6652250335,50847591@N00,-122.394985,37.765142,16.0
12199945376,82955120@N05,-122.477989,37.819005,11.0
5422541869,95769700@N00,-122.504866,37.760456,16.0
1959292423,10011817@N00,-122.434371,37.763206,15.0
227216129,19892550@N00,-122.41228,37.791502,16.0
217536294,80675016@N00,-122.404131,37.783638,14.0
26599414,79349056@N00,-122.394325,37.79522,14.0
2058564529,44124466908@N01,-122.406921,37.787793,15.0
10684827856,26112397@N05,-122.476203,37.78039,16.0
3329345851,95756589@N00,-122.39736299999998,37.784188,16.0
4188073449,10011817@N00,-122.402091,37.786182,15.0
5355805647,70806177@N00,-122.389834,37.779,16.0
3864649766,38165055@N00,-122.393124,37.79433,16.0
6289098403,38705147@N00,-122.466318,37.769841,16.0
5886415035,14305456@N05,-122.401707,37.789573,14.0
6258557482,17593639@N08,-122.39439,37.795338,14.0
3467727576,51035749109@N01,-122.408251,37.788964,16.0
8909216868,11812255@N00,-122.511436,37.780251,16.0
6847362116,82847947@N00,-122.408691,37.789722,15.0
3919589017,27735438@N08,-122.406959,37.788716,16.0
4299207711,44048128@N00,-122.409249,37.787456,15.0
2703552522,49178498@N00,-122.475757,37.807207,12.0
2280584831,97719890@N00,-122.396664,37.767822,15.0
170897856,47372607@N00,-122.417392,37.774106,12.0
3972420876,44124466908@N01,-122.40705,37.783316,15.0
5272573732,97212520@N00,-122.395289,37.77861,16.0
3208707687,44124466908@N01,-122.4235,37.771666,16.0
2586490372,8523884@N04,-122.420021,37.787437,15.0
4003539515,79781814@N00,-122.468762,37.771651,15.0
9081926538,44124466908@N01,-122.409863,37.762978,16.0
5290745235,85853333@N00,-122.407093,37.788022,16.0
469237916,53546415@N00,-122.503749,37.734077,15.0
3835171777,27735438@N08,-122.407809,37.784774,16.0
6227042069,49503048699@N01,-122.410965,37.808677,16.0
2714269268,27403767@N00,-122.389647,37.77859,14.0
7749443140,71484472@N08,-122.436146,37.806512,15.0
5610332980,51035555243@N01,-122.40005,37.802772,16.0
3008847658,44347125@N00,-122.420051,37.779159,11.0
3288693197,11767078@N06,-122.420954,37.78011,13.0
7429973638,44124323641@N01,-122.422864,37.826056,14.0
475779315,70584662@N00,-122.468193,37.771185,16.0
3722281891,12335224@N02,-122.45917,37.772665,14.0
6131910576,77866964@N00,-122.417291,37.747981,16.0
2208561205,50123898@N00,-122.409067,37.784011,13.0
2543672255,59162210@N00,-122.385828,37.76817,14.0
942642672,62424894@N00,-122.475768,37.807927,16.0
2381147798,98479051@N00,-122.400301,37.79065,16.0
3839087032,23654380@N00,-122.4328,37.7562,16.0
9686603521,44124466908@N01,-122.391266,37.767965,16.0
8100925102,44124466908@N01,-122.391501,37.778166,16.0
2518108427,19942824@N00,-122.420096,37.779805,13.0
3451266967,44048128@N00,-122.47953400000002,37.823098,12.0
5343729813,9751269@N07,-122.372245,37.822192,12.0
6864101325,44124367601@N01,-122.400696,37.783531,16.0
1445532179,17065592@N00,-122.404644,37.802013,16.0
3251879059,24431382@N03,-122.406379,37.748983,16.0
2811742128,49503048699@N01,-122.390029,37.786506,16.0
390880790,85484990@N00,-122.394883,37.795016,16.0
4844355976,44124466908@N01,-122.41275,37.777191,15.0
8042055530,72959997@N00,-122.432667,37.772,16.0
11725225,36101700372@N01,-122.469105,37.770824,16.0
3831949747,40989835@N03,-122.41,37.772917,16.0
7806300710,24431382@N03,-122.506667,37.734195,16.0
8076042556,32782751@N07,-122.409152,37.817513,12.0
5362562805,72548870@N00,-122.477645,37.813852,11.0
3336447933,44124466908@N01,-122.391334,37.778166,16.0
1976765773,99012321@N00,-122.503759,37.733576,14.0
5116593503,44124466908@N01,-122.42,37.765,16.0
5286771071,44124466908@N01,-122.408334,37.776333,16.0
9929174555,44124466908@N01,-122.43752,37.806866,16.0
6929318325,41894188955@N01,-122.401102,37.774411,16.0
6897782410,36521956509@N01,-122.417205,37.760344,16.0
5227578489,44124466908@N01,-122.411497,37.779424,16.0
5090218077,85826122@N00,-122.396334,37.765,16.0
4485402868,47801073@N07,-122.408659,37.78786,16.0
3069129746,46633101@N00,-122.390666,37.753666,16.0
3514017867,44124279284@N01,-122.386688,37.747406,16.0
6318984171,12037949715@N01,-122.399625,37.766635,15.0
8474077693,44124466908@N01,-122.419227,37.779331,16.0
3671933874,64111181@N00,-122.48494,37.82843,16.0
7710245312,35237090315@N01,-122.418939,37.77628,16.0
6972825042,36813960@N00,-122.415666,37.778833,16.0
2200089404,44124367601@N01,-122.404432,37.785528,12.0
3516667040,42445822@N00,-122.413612,37.771564,15.0
5216698917,28921117@N08,-122.511892,37.766041,15.0
8489055063,36791303@N00,-122.401817,37.784729,16.0
4504142988,98758686@N00,-122.510653,37.76633,16.0
442070780,64612861@N00,-122.429924,37.785232,14.0
456130361,84688374@N00,-122.42031,37.778855,12.0
4180695227,44124466908@N01,-122.430999,37.772048,15.0
2554425961,23004521@N02,-122.44812,37.790251,7.0
240101301,81614435@N00,-122.419806,37.752376,16.0
7979532299,63872380@N00,-122.468167,37.771666,16.0
4593554157,81398657@N00,-122.414833,37.7585,16.0
7239417514,55514420@N00,-122.469019,37.772461,14.0
723737953,26036669@N00,-122.424892,37.806698,16.0
13895766865,21881956@N05,-122.422731,37.827411,16.0
11292534796,94246031@N00,-122.467153,37.741502,16.0
5995994355,81385701@N00,-122.391085,37.757759,16.0
641130215,20688578@N00,-122.403842,37.791468,16.0
989213823,10889656@N04,-122.432945,37.784191,15.0
3817076190,60953042@N00,-122.407886,37.788284,14.0
3604788990,30145061@N00,-122.406749,37.785997,14.0
178666595,99357189@N00,-122.511248,37.764481,16.0
2428643263,90762426@N00,-122.396981,37.757754,16.0
5064120133,80986672@N00,-122.46638,37.769832,14.0
20427973,71719183@N00,-122.440202,37.808707,15.0
3962668941,34507951@N07,-122.41268,37.772942,16.0
4590057455,35034351963@N01,-122.417358,37.748199,15.0
6582745663,40911801@N00,-122.478203,37.814123,13.0
2384597838,13233492@N03,-122.410011,37.80858,14.0
2817885745,51035555243@N01,-122.39645,37.789593,15.0
4002210847,37996604527@N01,-122.410628,37.760119,16.0
3682660731,38331851@N00,-122.479137,37.824531,16.0
87969240,23737563@N00,-122.406234,37.803375,13.0
3725128260,79053562@N00,-122.400924,37.797569,16.0
199252227,78425154@N00,-122.413616,37.751409,16.0
2349501097,81755678@N00,-122.419,37.7749,11.0
3620679753,37996588780@N01,-122.4385,37.778,16.0
5500623538,35034351734@N01,-122.393144,37.794878,16.0
7687773416,44152183@N07,-122.396081,37.793441,16.0
10684539733,77179348@N00,-122.400795,37.784744,16.0
3085936439,7298538@N06,-122.421898,37.763668,16.0
438563494,51035555243@N01,-122.430562,37.766584,16.0
2588851006,27109792@N00,-122.38843500000002,37.778185,16.0
13826809824,11600428@N05,-122.429768,37.786004,16.0
3866061147,9880707@N02,-122.395827,37.793728,16.0
4740786971,57504326@N00,-122.425926,37.774903,15.0
4352574580,10011817@N00,-122.514123,37.779127,15.0
1602964902,59353887@N00,-122.390742,37.760808,14.0
5891154005,59851531@N00,-122.48477,37.762594,16.0
8607970215,72959997@N00,-122.431834,37.772,16.0
3801184811,52803318@N00,-122.430473,37.766434,16.0
7499572708,20711027@N07,-122.433881,37.789788,16.0
5957581669,44124466908@N01,-122.407806,37.785105,16.0
284811151,71322403@N00,-122.391664,37.759722,14.0
2566653427,44124466908@N01,-122.407565,37.788016,15.0
4016034639,44124466908@N01,-122.418501,37.7795,16.0
5104918024,51035555243@N01,-122.401334,37.763483,16.0
271158277,67194633@N00,-122.411727,37.788081,10.0
4867252178,48496790@N00,-122.4706,37.770466,16.0
5583905690,48889122860@N01,-122.415,37.7525,16.0
3587217524,44124466908@N01,-122.418167,37.7795,16.0
7865907756,91156503@N00,-122.42,37.779,9.0
2408314066,30864080@N00,-122.40318700000002,37.786775,15.0
5473644349,49503002894@N01,-122.403961,37.769699,15.0
159711866,98601772@N00,-122.403288,37.785263,16.0
765495882,44124466908@N01,-122.401687,37.771823,15.0
3958943533,70323761@N00,-122.415708,37.808499,16.0
5544585760,45306791@N02,-122.501957,37.732184,14.0
3644801977,44124466908@N01,-122.413667,37.779833,16.0
2220938163,96301288@N00,-122.437052,37.799516,16.0
5366489338,63215589@N00,-122.403185,37.785774,15.0
44118470,70408381@N00,-122.389841,37.777906,16.0
3664174463,44124466908@N01,-122.476334,37.808,16.0
2954906945,51035661423@N01,-122.428379,37.757551,12.0
3023401158,13927494@N07,-122.409492,37.785579,13.0
5176371451,91139093@N00,-122.40689,37.789192,16.0
2233432709,23004521@N02,-122.44812,37.790251,7.0
3877344048,44124466908@N01,-122.420058,37.764922,16.0
2960894456,95673317@N00,-122.393188,37.814123,7.0
220236408,86537214@N00,-122.452583,37.779941,11.0
7363846628,7327243@N05,-122.477688,37.808732,14.0
6361622625,41894141136@N01,-122.426357,37.80621,16.0
4778915191,8224539@N07,-122.427563,37.79193,14.0
9575219872,33633351@N00,-122.503781,37.732524,14.0
3024723885,23004521@N02,-122.44812,37.790251,7.0
1173186109,10011817@N00,-122.434173,37.76337,15.0
8708461874,82847947@N00,-122.433059,37.784179,15.0
403661089,69089921@N00,-122.423089,37.742442,16.0
931995880,95966931@N00,-122.393682,37.795406,15.0
3960875547,11600428@N05,-122.414056,37.771876,16.0
5003447337,12308893@N07,-122.418807,37.785076,15.0
2804438044,72685908@N00,-122.468132,37.771026,15.0
7006661481,82847947@N00,-122.413612,37.771564,16.0
698882525,66579844@N00,-122.406063,37.83697,12.0
504750462,34427469121@N01,-122.504596,37.716281,12.0
1962830926,11932052@N00,-122.406395,37.751176,16.0
3243090159,74212224@N00,-122.406547,37.784664,16.0
4080985260,95303040@N00,-122.417221,37.803002,12.0
6139429164,32510760@N07,-122.419141,37.806732,16.0
3010334271,82847947@N00,-122.41883,37.785041,15.0
2656655347,26084355@N08,-122.408852,37.803358,14.0
5947092902,21668613@N02,-122.410507,37.808406,16.0
271982853,12203410@N00,-122.430278,37.808732,16.0
6130014584,44124466908@N01,-122.408037,37.784113,16.0
5892550220,12252801@N00,-122.466707,37.769841,16.0
7037401965,95394384@N00,-122.430374,37.808682,14.0
6929238410,98732074@N00,-122.387573,37.776634,16.0
3161030414,90802476@N00,-122.438163,37.758772,11.0
1579981225,89127659@N00,-122.422499,37.826632,15.0
2370462476,10698035@N00,-122.41795,37.802324,16.0
2064224223,90784314@N00,-122.490434,37.767004,16.0
4035148193,78425154@N00,-122.429237,37.75152,15.0
906252688,27403767@N00,-122.467566,37.77163,16.0
440612366,77919685@N00,-122.400999,37.783706,15.0
7613124196,8652332@N04,-122.478611,37.820548,16.0
8682573554,44124466908@N01,-122.434976,37.762074,16.0
4157578384,13334322@N00,-122.435792,37.773326,16.0
364895462,79562087@N00,-122.406781,37.787699,16.0
4521541272,44124466908@N01,-122.404684,37.771461,16.0
4522294641,94865302@N00,-122.407534,37.780894,16.0
2955643067,90784314@N00,-122.429966,37.715433,14.0
6840931482,70323761@N00,-122.400895,37.785816,16.0
3561480823,8926685@N02,-122.508,37.738166,16.0
131920665,78266179@N00,-122.4783,37.817259,16.0
9054382477,7938974@N07,-122.424167,37.769833,16.0
13933701752,81851947@N00,-122.428123,37.785586,16.0
9130947847,44124466908@N01,-122.438197,37.777881,16.0
6000169381,34427469121@N01,-122.427167,37.758166,16.0
7504161936,62573448@N05,-122.4262,37.78209,16.0
8319199777,90509953@N00,-122.462544,37.78303,16.0
2769129079,70122636@N00,-122.407312,37.788221,16.0
3522492103,44124466908@N01,-122.398167,37.786833,16.0
6815915419,99662199@N00,-122.469642,37.770184,16.0
6316878428,44098626@N00,-122.405834,37.778166,16.0
7839147726,66733752@N00,-122.423551,37.806732,16.0
663085636,44124466908@N01,-122.406188,37.785816,15.0
3034108034,23695938@N00,-122.418186,37.779411,16.0
71944722,50769931@N00,-122.511677,37.77431,16.0
3108241670,44124466908@N01,-122.42442,37.765025,15.0
8149947180,47448228@N07,-122.472667,37.768204,13.0
4821484727,84059696@N00,-122.406501,37.795166,16.0
9319888810,72959997@N00,-122.424167,37.775999,16.0
3282208223,8021736@N06,-122.395226,37.795288,14.0
6663253597,25483059@N08,-122.419334,37.774833,16.0
2737634028,51035555243@N01,-122.421491,37.788327,16.0
3737137771,68062148@N00,-122.499834,37.785094,16.0
8437241124,77179348@N00,-122.390239,37.784427,16.0
10403900213,30648150@N00,-122.491153,37.770697,16.0
