257519,11640771994,9e94a365ce27fc5a7df54659ed224b6,34581217@N00,chadmagiera,28-12-2013,1388383195,SAMSUNG+SCH-I535,2013-12-28+13.51.33,,,,-122.43166399999998,37.795338,16.0,http://www.flickr.com/photos/34581217@N00/11640771994/,http://farm3.staticflickr.com/2876/11640771994_f6db9bd26a.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,2876,3,f6db9bd26a,44a75ca386,jpg,0,,
257531,5403711906,cb98368c04248545f63cb08dedc011,44124466908@N01,Steve+Rhodes,29-01-2011,1296449070,NIKON+CORPORATION+NIKON+D7000,Internet+silenced+in+Egypt++%23Jan25,The+next+protest+is+1+pm+Saturday+Feb+5th+at+UN+Plaza%0A%0APeople+are+also+meeting+at+2+pm+on+Tues+Feb+1+to+speak+at+the+San+Francisco+Board+of+Supervisors+in+support+of+an+Egypt+resolution+%0A%0AFB+event+for+this+%28jan+29%29+protest%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.facebook.com%2Fevent.php%3Feid%3D170318306337969%22+rel%3D%22nofollow%22%3Ewww.facebook.com%2Fevent.php%3Feid%3D170318306337969%3C%2Fa%3E%0A%0APhotos+from+Wednesday+protest+in+SF%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.demotix.com%2Fnews%2F570833%2Fsolidarity-protest-egyptian-people-san-francisco%22+rel%3D%22nofollow%22%3Ewww.demotix.com%2Fnews%2F570833%2Fsolidarity-protest-egyptian-p...%3C%2Fa%3E,"2011,ca,california,democracy,democracy+protests,dictator,down+with+mubarak,egypt,egypt+solidarity,free+egypt,jan+25,january,january+2011,january+25,mubarak,protest,protests,rally,san+francisco,solidarity,solidarity+with+eqypt,un+plaza.+united+nations+plaza",,-122.402619,37.788441,16.0,http://www.flickr.com/photos/44124466908@N01/5403711906/,http://farm6.staticflickr.com/5293/5403711906_517dbd264a.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,5293,6,517dbd264a,2affe92667,jpg,0,,
257588,3759478468,f54da9196f17524445e2f5583f754586,45527691@N00,feesta,26-07-2009,1248640546,Apple+iPhone,Hill,I+will+goto+the+top+of+the+hill+now.,,,-122.4175,37.762166,16.0,http://www.flickr.com/photos/45527691@N00/3759478468/,http://farm4.staticflickr.com/3532/3759478468_f84d439157.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,3532,4,f84d439157,c9c570081a,jpg,0,,
258249,10049973184,18c69776c225e8254753da5f4919b2a,44124466908@N01,Steve+Rhodes,01-10-2013,1380698177,NIKON+CORPORATION+NIKON+D7000,San+Francisco+City+Hall+lit+purple+for+Domestic+Violence+Awareness+Month,Some+of+these+photos+are+available+at%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.demotix.com%2Fnews%2F2845949%2Fcity-hall-lit-purple-domestic-violence-awareness-san-francisco%23media-2845905%22+rel%3D%22nofollow%22%3Ewww.demotix.com%2Fnews%2F2845949%2Fcity-hall-lit-purple-domesti...%3C%2Fa%3E,"media-2845905,san+francisco+city+hall","flickriosapp%3Afilter%3Dnofilter,uploaded%3Aby%3Dflickr_mobile",-122.419227,37.779331,16.0,http://www.flickr.com/photos/44124466908@N01/10049973184/,http://farm4.staticflickr.com/3708/10049973184_84cef36171.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3708,4,84cef36171,27579ea330,jpg,0,,
258597,3814398381,d3a490bc18515b3183834b6c31fb3b7,24122821@N05,Werkmens,03-07-2009,1250093549,NIKON+CORPORATION+NIKON+D60,Alcatraz,Alcatraz,"2009,alcatraz,d60,francisco,nikon,nikon+d60,san,san+francisco,southwest,usa",,-122.42277800000001,37.826698,16.0,http://www.flickr.com/photos/24122821@N05/3814398381/,http://farm3.staticflickr.com/2613/3814398381_5ae7c54d9b.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2613,3,5ae7c54d9b,977c945a23,jpg,0,,
258627,774940735,fa202691d3f1e97ed78ead60f29f95b6,68601487@N00,Slick+Vic,10-07-2007,1184147418,Canon+IXY+DIGITAL+800+IS,2007_ASG_10,Putting+green+on+McCovey+Cove.%0A%0A%3Ca+href%3D%22http%3A%2F%2Floc.alize.us%2F%23%2Fflickr%3A774940735%22%3ESee+where+this+picture+was+taken.%3C%2Fa%3E+%3Ca+href%3D%22http%3A%2F%2Fwww.flickr.com%2Fgroups%2Fgeotagging%2Fdiscuss%2F72157594165549916%2F%22%3E%5B%3F%5D%3C%2Fa%3E,"2007+all-star+game,78th+all-star+game,baseball,giants,golf,kayaks,mccovey+cove,portwalk,putting+green,san+francisco,soma",,-122.38941100000001,37.77833,16.0,http://www.flickr.com/photos/68601487@N00/774940735/,http://farm2.staticflickr.com/1040/774940735_957c7b25cc.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1040,2,957c7b25cc,f17dfbabca,jpg,0,,
258699,515178370,687eae2c93863d6f42711d131d1799a,36330825967@N01,jon_gilbert,26-05-2007,1180217263,,picture+in+motion,This+is+what+happens+when+your+daughter+pulls+on+your+arm+mid-shot+-+the+image+unnaturally+skews%2C+making+for+a+clumsy+and+unreproducable+Photoshop+filter+effect.,"breakfast,toast",,-122.426823,37.743036,16.0,http://www.flickr.com/photos/36330825967@N01/515178370/,http://farm1.staticflickr.com/243/515178370_5e4ea5cb75.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,243,1,5e4ea5cb75,6d864bb905,jpg,0,,
259554,8397090942,581a8c31a254679672acbf3c7941a1e3,33106392@N08,Aaron+Maizlish,19-01-2013,1358646382,Canon+EOS+5D+Mark+III,Hutton%27s+Vireo,Lake+Merced%2C+San+Francisco%2C+CA%0A%0AVireo+huttoni,"huttoni,vireo,vireo+huttoni",taxonomy%3Abinomial%3Dvireo+huttoni,-122.493149,37.726643,16.0,http://www.flickr.com/photos/33106392@N08/8397090942/,http://farm9.staticflickr.com/8096/8397090942_014ce50a63.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,8096,9,014ce50a63,34a3a4ece5,jpg,0,,
259800,1459998562,2f4de5f6a2b9a4e18bbc169e12e627,73981568@N00,magerleagues,28-09-2007,1191098013,Panasonic+DMC-FX07,SF+Lovefest+2007,,"lovefest,party,sf",,-122.40056899999999,37.788742,14.0,http://www.flickr.com/photos/73981568@N00/1459998562/,http://farm2.staticflickr.com/1129/1459998562_f13ae310ca.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1129,2,f13ae310ca,4a838069ed,jpg,0,,
260410,1431202410,17f483f7bbdce969b64d20ff5c28dcf9,36330825967@N01,jon_gilbert,23-09-2007,1190606424,,ada+vs+pinata+04,,"ada,sanfrancisco,sunsetblockparty",,-122.49213999999999,37.763632,16.0,http://www.flickr.com/photos/36330825967@N01/1431202410/,http://farm2.staticflickr.com/1387/1431202410_4d4cecd616.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1387,2,4d4cecd616,3b83ce3de5,jpg,0,,
260569,537702286,da4b6b501268cf2bf4c3b8592820ebd5,35034357725@N01,robinpresta,06-06-2007,1181426921,NIKON+COOLPIX+S10,Rhino,,"animals,rhino,sanfrancisco,zoo",,-122.50596999999999,37.733354999999996,14.0,http://www.flickr.com/photos/35034357725@N01/537702286/,http://farm2.staticflickr.com/1363/537702286_9b81484851.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1363,2,9b81484851,8015b22de3,jpg,0,,
260718,7689267386,a3892d293b24ac5b8cefa036bfc8eecd,19363548@N00,The+Bay+Area+Bias,28-07-2012,1343799201,NIKON+CORPORATION+NIKON+D90,DSC_0267,,"12,2012,22,7,angeles,at%26t,dodgers,francisco,giants,july,la,los,mlb,park,rivalry,san,sf",,-122.390103,37.77819,16.0,http://www.flickr.com/photos/19363548@N00/7689267386/,http://farm8.staticflickr.com/7274/7689267386_6194301cac.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,7274,8,6194301cac,22def386c2,jpg,0,,
260742,10638134614,90fbfd9dc35e4c2cb623ae818dbd6b6,15545969@N06,Susanne+W,03-11-2013,1383448864,,Point+Break+Live,Act+1,dna+lounge,ds%3Agroup%3Dphotowall,-122.41269399999999,37.771007,16.0,http://www.flickr.com/photos/15545969@N06/10638134614/,http://farm4.staticflickr.com/3710/10638134614_e6edfd7f52.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,3710,4,e6edfd7f52,3e9c22a94b,jpg,0,,
261728,6879606141,70c1380b19e52765e36e2679ff461f1,29501028@N00,aaron_anderer,14-02-2012,1329288389,Pentax+K1000,K1000_Superia800_14Feb2012_27830013,So+close+to+6%3A00PM%2C+when+the+pillow+fight+begins.%0A%0AFuji+Superia+X-TRA+800+film+run+through+a+Pentax+K1000+with+Promaster+zoom+lens.%0A2012+Valentine%27s+Day+Pillow+Fight%2C+Justin+Herman+Plaza%2C+San+Francisco%2C+Calfornia,"2012,feathers,fresh+film,fuji,fun,iso+800,justin+herman+plaza,k1000,pentax+k1000,pillow+fight,san+francisco,sf,valentine%27s,valentine%27s+day",,-122.394733,37.794745,14.0,http://www.flickr.com/photos/29501028@N00/6879606141/,http://farm8.staticflickr.com/7180/6879606141_dd6c9c42fd.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,7180,8,dd6c9c42fd,f8ef8fefa8,jpg,0,,
262249,7987239646,72ac8a5664fcb7968037728cd0e2867b,28393978@N07,Eddietherocker,13-09-2012,1347677249,NIKON+CORPORATION+NIKON+D3100,Bee,,"bee,close+up,flower,honey,pollen,purple,wild+life",,-122.506527,37.73305,14.0,http://www.flickr.com/photos/28393978@N07/7987239646/,http://farm9.staticflickr.com/8450/7987239646_f856325f0c.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8450,9,f856325f0c,b146eba2f3,jpg,0,,
262501,7138123021,6a40df9e4eb0831c42debcc843b1c0fd,43005015@N06,rawEarth,01-05-2012,1336030007,,IMG_0473.web,,"international+workers%27+day,m1,may+day,occupy,occupysf,osf,people%27s+street+festival,san+francisco",,-122.402093,37.788678000000004,15.0,http://www.flickr.com/photos/43005015@N06/7138123021/,http://farm9.staticflickr.com/8159/7138123021_61c3085997.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,8159,9,61c3085997,7443734766,jpg,0,,
262833,8816860801,badfd8f9ed45fbd171d42d9645c120,8093821@N05,jerome_deville,16-05-2013,1369499671,Canon+EOS+550D,VeryBadTripInVegas_2013-05-16_16-30-17,,"route+66,san+francisco",,-122.41138400000001,37.810802,16.0,http://www.flickr.com/photos/8093821@N05/8816860801/,http://farm6.staticflickr.com/5346/8816860801_8407f2d693.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5346,6,8407f2d693,d05a27e1cf,jpg,0,,
262971,4057318962,5ef5c6f5ef6a537f1f5e4be1b4a4fc1,79781814@N00,davitydave,29-10-2009,1256866734,Apple+iPhone,Packed+for+Mexico+City,,"bags,book,luggage,san+francisco,travel",,-122.43097900000001,37.76787,16.0,http://www.flickr.com/photos/79781814@N00/4057318962/,http://farm3.staticflickr.com/2563/4057318962_d891c361fb.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2563,3,d891c361fb,09e2a5529c,jpg,0,,
263341,366714586,c6a731363dbd353e2d75276f3f5c45d3,53546415@N00,Gene+Hsu,21-01-2007,1169532337,NIKON+CORPORATION+NIKON+D70s,D70s_10573,,"90mm,aiden+hsu,at-x+m90,nikon+d70s,san+francisco,san+francisco+zoo,tokina,tokina+at-x+m90,zoo",,-122.503749,37.734077,15.0,http://www.flickr.com/photos/53546415@N00/366714586/,http://farm1.staticflickr.com/143/366714586_3a74f7aba5.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,143,1,3a74f7aba5,3a74f7aba5,jpg,0,,
264943,9626986934,56529233642fe0a1ca632b92e0cb596f,44124466908@N01,Steve+Rhodes,29-08-2013,1377826705,Apple+iPhone+5,Statue+of+Liberty+%26+Uncle+Sam+say+no+to+war+in+%23Syria++%23NoWarWithSyria,,"nowarwithsyria,powell+street+cable+car+turnaround,syria","flickriosapp%3Afilter%3Dnofilter,uploaded%3Aby%3Dflickr_mobile",-122.407683,37.784694,16.0,http://www.flickr.com/photos/44124466908@N01/9626986934/,http://farm8.staticflickr.com/7373/9626986934_024db59526.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7373,8,024db59526,dd93af6ac6,jpg,0,,
265414,6226468929,a3a09fc424c3ad56fa763cbceacd28ba,61685973@N00,%E2%99%AA+Daphne+%E2%99%AA,08-10-2011,1318177860,Apple+iPhone+4,IMG_1554,,,,-122.410001,37.8095,16.0,http://www.flickr.com/photos/61685973@N00/6226468929/,http://farm7.staticflickr.com/6051/6226468929_3e948d1ae1.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,6051,7,3e948d1ae1,3d08afe311,jpg,0,,
266460,5140667079,b291552f83b53aa9c57b4957847e3311,58219165@N00,Rennings,31-10-2010,1288738455,CASIO+COMPUTER+CO.%2CLTD.+EX-H15,San+Fransisco,,,,-122.422027,37.796763,9.0,http://www.flickr.com/photos/58219165@N00/5140667079/,http://farm5.staticflickr.com/4062/5140667079_c0957221d8.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,4062,5,c0957221d8,ef79b433f1,jpg,0,,
266524,4866620231,885b1a6b93d93521e52c319eec6183,48496790@N00,jillmotts,28-07-2010,1281130469,Panasonic+DMC-ZS7,Flutterbys,They+had+a+butterfly+garden+at+the+top+of+the+rainforest.+These+are+a+Zebra+longwing+and+a+Sara+longwing.,"butterfly,california+academy+of+sciences,golden+gate+park,heliconius+charitonius,heliconius+sara,museum,rainforest+dome",,-122.466489,37.769841,16.0,http://www.flickr.com/photos/48496790@N00/4866620231/,http://farm5.staticflickr.com/4077/4866620231_59ec41819b.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,4077,5,59ec41819b,d93854c7de,jpg,0,,
267006,12145915673,9da73c5f857e41e216206fe8932e6957,34581217@N00,chadmagiera,22-01-2014,1390712799,SAMSUNG+SCH-I535,2014-01-22+08.21.08,,,,-122.427148,37.789694,16.0,http://www.flickr.com/photos/34581217@N00/12145915673/,http://farm8.staticflickr.com/7356/12145915673_ea48b95b9c.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,7356,8,ea48b95b9c,77136017c0,jpg,0,,
267214,8363550035,c1866756c33184af9cc35e4f2c13e4a,44124466908@N01,Steve+Rhodes,20-10-2012,1357735242,NIKON+CORPORATION+NIKON+D7000,Clarion+Alley+Mural+Project+20th+Anniversary+Block+Party,,"art,clarion+alley,clarion+alley+mural+project,clarion+alley+mural+project+20th+anniversary+block+party,mission,missiondistrict,mural,murals,san+francisco,themission","flickriosapp%3Afilter%3Dnofilter,uploaded%3Aby%3Dflickr_mobile",-122.42083400000001,37.763000000000005,16.0,http://www.flickr.com/photos/44124466908@N01/8363550035/,http://farm9.staticflickr.com/8214/8363550035_e2253f4e86.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8214,9,e2253f4e86,d8de7fa3ed,jpg,0,,
267260,266491484,761470bd9e3bc6bc389b30a8836355c7,18684820@N00,Ian+Fuller,10-10-2006,1160527729,Canon+EOS+30D,IMG_0610,,"20061010-1,california,fleet+week,san+francisco",,-122.405773,37.802515,16.0,http://www.flickr.com/photos/18684820@N00/266491484/,http://farm1.staticflickr.com/119/266491484_1965c624c0.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,119,1,1965c624c0,1965c624c0,jpg,0,,
267315,10152411416,73116ddb9b9bcb5b25f57c5be124b,44124466908@N01,Steve+Rhodes,06-10-2013,1381222509,NIKON+CORPORATION+NIKON+D7000,Amnesty+International+Olympic+Torch+run+in+San+Francisco+to+protest+Russia+LGBT+law,15+of+these+photos+are+available+at+%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.demotix.com%2Fnews%2F2895525%2Fdemonstration-russian-lgbt-rights-san-francisco%22+rel%3D%22nofollow%22%3Ewww.demotix.com%2Fnews%2F2895525%2Fdemonstration-russian-lgbt-r...%3C%2Fa%3E%0A%0A6+of+those+are+at+Corbis+including+%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.corbisimages.com%2Fstock-photo%2Frights-managed%2F42-52032714%2Fdemonstration-for-russian-lgbt-rights-in-san%22+rel%3D%22nofollow%22%3Ewww.corbisimages.com%2Fstock-photo%2Frights-managed%2F42-520327...%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.amnestyusa.org%2Four-work%2Fissues%2Flgbt-rights%22+rel%3D%22nofollow%22%3Ewww.amnestyusa.org%2Four-work%2Fissues%2Flgbt-rights%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.amnestyusa.org%2Fnews%2Fpress-releases%2Fas-olympic-torch-arrives-in-moscow-putin-blows-out-the-flame-of-freedom%22+rel%3D%22nofollow%22%3Ewww.amnestyusa.org%2Fnews%2Fpress-releases%2Fas-olympic-torch-a...%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fgoathletes.org%2Fgo-athletes-blog%2F146-go-athletes-announces-out4olympics-campaign.html%22+rel%3D%22nofollow%22%3Egoathletes.org%2Fgo-athletes-blog%2F146-go-athletes-announces...%3C%2Fa%3E%0A%0A%23amnesty+%23amnestyinternational+%23lgbt+%23russia+%23putin+%23protest+%23sanfrancisco+%23winterolympics+%23sochi+%23olympictorch+%23out4olympics+%23rightsInRussia+%23humanrights+%23goathletes,"amnesty,amnestyinternational,goathletes,humanrights,lgbt,olympictorch,out4olympics,protest,putin,rightsinrussia,russia,san+francisco+city+hall,sanfrancisco,sochi,winterolympics","flickriosapp%3Afilter%3Dnofilter,uploaded%3Aby%3Dflickr_mobile",-122.419227,37.779331,16.0,http://www.flickr.com/photos/44124466908@N01/10152411416/,http://farm4.staticflickr.com/3832/10152411416_a2e5ed7289.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,3832,4,a2e5ed7289,a1cb290c27,jpg,0,,
267600,8993747912,e7c4b636b4f859986858caa51a59ea40,29501028@N00,aaron_anderer,08-06-2013,1370757154,Canon+EOS+REBEL+T3i,IMG_2542,A+109+degree+day+in+Livermore+prompted+us+to+take+an+impromtu+trip+to+the+Golden+Gate+Bridge+in+San+Francisco.++Actually+the+Marin+side...,"bridge,fog,golden+gate+bridge,marin,san+francisco",,-122.479147,37.825022,15.0,http://www.flickr.com/photos/29501028@N00/8993747912/,http://farm6.staticflickr.com/5346/8993747912_9fd83642d2.jpg,Attribution-NoDerivs License,http://creativecommons.org/licenses/by-nd/2.0/,5346,6,9fd83642d2,9ee7900af2,jpg,0,,
268580,3781385950,6dd9fbde74d63b54f5a5cea99f4764a,15439869@N03,DavyLandman,19-06-2009,1249224109,NIKON+CORPORATION+NIKON+D40,USA+2009-11,,"nikon+d40,panorama,san+francisco,usa,usa2009",,-122.40243600000001,37.784452,15.0,http://www.flickr.com/photos/15439869@N03/3781385950/,http://farm3.staticflickr.com/2614/3781385950_762c7dced5.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2614,3,762c7dced5,9bdca49dff,jpg,0,,
268671,8534396359,798aaf108d3f09095ab9b784821e96,7891030@N08,%7D%7Benry,25-02-2013,1362608935,Panasonic+DMC-FZ150,Castro+Theatre+has+1407+seats,,"bw,california,castro,san+francisco,theatre",,-122.435266,37.762928,16.0,http://www.flickr.com/photos/7891030@N08/8534396359/,http://farm9.staticflickr.com/8086/8534396359_14b9efa9c1.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,8086,9,14b9efa9c1,54ffb5f498,jpg,0,,
269745,2407060164,4124738cf6bef1a351b4cdce3ab31,91821745@N00,PDR,11-04-2008,1207972274,,Houdini%27s+love+child,This+guy%27s+friend+chained+him+to+the+pole+in+front+of+a+long+queue+of+tourists+at+the+boarding+point+for+the+famous+Hyde%2FPowell+Street+trolley+car+in+San+Francisco.+He+scored+pretty+well+in+audience+contributions%2C+which+he+assured+us+were+going+straight+into+his+dental+fund.,"america,california,escape,escapeartist,holiday,hydestreet,pdr,sanfran,sanfrancisco,streetperformer,tourists,travel,trolleycar,usa,video,winter",,-122.421448,37.807029,16.0,http://www.flickr.com/videos/91821745@N00/2407060164/,http://www.flickr.com/videos/91821745@N00/2407060164/play/orig/6402a7c009,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2231,3,69a1639fe3,6402a7c009,png,1,,
269833,278045491,2a2cb9d9a69e463604cda3739683c1,60318210@N00,bam0027,21-10-2006,1161670867,CASIO+COMPUTER+CO.%2CLTD.+EX-S770,CIMG0138.JPG,,"2006,lls,marathon,nike,san+francisco,team+in+training,tnt",,-122.40056899999999,37.784376,16.0,http://www.flickr.com/photos/60318210@N00/278045491/,http://farm1.staticflickr.com/119/278045491_f45243f5d8.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,119,1,f45243f5d8,f45243f5d8,jpg,0,,
270815,477281285,d26166eb60fa1fd01e5aab3e8f15f36,30335316@N00,Dernier+Exile,15-04-2007,1177878868,Canon+EOS+Kiss+Digital+N,Copie+de+IMG_1784,,"san+francisco+2007,sf,web20expo",,-122.47077900000001,37.776142,9.0,http://www.flickr.com/photos/30335316@N00/477281285/,http://farm1.staticflickr.com/227/477281285_357fcfb34d.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,227,1,357fcfb34d,bfcebfe2c3,jpg,0,,
271618,3757749542,63e5eca615bbb3aedfca7260345bc774,44124466908@N01,Steve+Rhodes,25-07-2009,1248602384,NIKON+CORPORATION+NIKON+D40X,Green+at+San+Francisco+United+for+Iran+Global+Day+of+Action+July+25%2C+2009,%3Ca+href%3D%22http%3A%2F%2Fnorcal4iran.com%22+rel%3D%22nofollow%22%3Enorcal4iran.com%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Funited4iran.org%22+rel%3D%22nofollow%22%3Eunited4iran.org%3C%2Fa%3E,"09,2009,a+global+day+of+action,ca,california,city+hall,civic+center,green,green+cloth,green+ribbon,green+scroll,iran,iranelection,j25,july,july+2009,july+25,july+25th,july+the+25th,mega+rally,norcal4iran,protest,rally,san+francisco,san+francisco+city+hall,sf,united4iran,united4iransanfrancisco,united4iransf,unitedforiran",,-122.41826100000002,37.7795,16.0,http://www.flickr.com/photos/44124466908@N01/3757749542/,http://farm4.staticflickr.com/3471/3757749542_0eecbbfa47.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3471,4,0eecbbfa47,73f9f98804,jpg,0,,
271969,6347808333,e88b61fe94122d88154ef18a1454085,97203403@N00,mortati,15-10-2011,1321388909,Canon+EOS+5D+Mark+II,2011_CCM_Opening_395,,"children%27s+creativity+museum,maria+mortati,opening+day,photos+by+scott+saraceno,pseudo+studio",,-122.40210400000001,37.782928999999996,16.0,http://www.flickr.com/photos/97203403@N00/6347808333/,http://farm7.staticflickr.com/6239/6347808333_ded41c8694.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,6239,7,ded41c8694,e793cc4294,jpg,0,,
272115,91478072,696aea1b247eb9d67a9969226260f7d,50457550@N00,Genista,08-01-2006,1138302860,Canon+EOS+DIGITAL+REBEL,focus,,"animals,california,caroline,goldengatepark,humans,rodents,san+francisco,squirrels",,-122.467828,37.76778,16.0,http://www.flickr.com/photos/50457550@N00/91478072/,http://farm1.staticflickr.com/13/91478072_176691f243.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,13,1,176691f243,176691f243,jpg,0,,
272179,912943,a26e847b4bb76d147bc53d0882e835d,85283091@N00,Stiphy,19-08-2004,1098024085,Canon+PowerShot+S30,Coiff,,"california,coiff,san+francisco,usa",,-122.40735,37.787742,16.0,http://www.flickr.com/photos/85283091@N00/912943/,http://farm1.staticflickr.com/1/912943_2583769ed9.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,2583769ed9,2583769ed9,jpg,0,,
273453,3995968827,b992dc963f83537a5a5cde38f4a1ab6c,25479668@N00,xNBSx,09-10-2009,1255126502,Canon+EOS+40D,Complications,,"40d,blackout,canon,complications,francisco,hardcore,punk,san,sb28",,-122.42005900000001,37.745304,15.0,http://www.flickr.com/photos/25479668@N00/3995968827/,http://farm3.staticflickr.com/2610/3995968827_fede897c92.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2610,3,fede897c92,c9e1656dd6,jpg,0,,
273556,8010502575,85c57d625b6fdc1b648fb077761e4ea3,57845051@N00,sethoscope,21-09-2012,1348269478,NIKON+CORPORATION+NIKON+D700,fly-by,,"747,bridge,endeavor,gate,golden,plane,sf,shuttle,space",,-122.46880900000001,37.806858,16.0,http://www.flickr.com/photos/57845051@N00/8010502575/,http://farm9.staticflickr.com/8304/8010502575_ec869b3776.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,8304,9,ec869b3776,5498eda4b5,jpg,0,,
273658,212290965,60f9f3ade6f29bfcfd242674d635a30,18684820@N00,Ian+Fuller,10-08-2006,1155273620,Canon+EOS+DIGITAL+REBEL,IMG_23688,Ford+did+a+good+job+of+styling+the+new+Mustang.,"california,ford,mustang,san+francisco",,-122.424774,37.781298,10.0,http://www.flickr.com/photos/18684820@N00/212290965/,http://farm1.staticflickr.com/78/212290965_1de4ca5ab2.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,78,1,1de4ca5ab2,1de4ca5ab2,jpg,0,,
274266,8565296403,525ade2ba222848e2d4f4b3fc7bb847,81851947@N00,NatBat,14-03-2013,1363548563,Apple+iPhone+4S,Tom,Tom,,"flickriosapp%3Afilter%3Dnofilter,uploaded%3Aby%3Dflickr_mobile",-122.4195,37.764833,16.0,http://www.flickr.com/photos/81851947@N00/8565296403/,http://farm9.staticflickr.com/8225/8565296403_de95c520f3.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8225,9,de95c520f3,407f2b7b42,jpg,0,,
274676,10320897466,c599d4d5e1c62dbee2ce614145417df5,87989454@N00,eblaser,07-08-2013,1381976386,Canon+EOS+5D+Mark+II,Wednesday+August+7%2C+219%2F365,The+Golden+Gate+at+that+lovely+deep+blue+dusky+hour.,,,-122.475274,37.809292,16.0,http://www.flickr.com/photos/87989454@N00/10320897466/,http://farm8.staticflickr.com/7446/10320897466_cbac82dbbc.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,7446,8,cbac82dbbc,f612b1f8bb,jpg,0,,
